"STATISTIC","STATISTIC Label","TLIST(M1)","Month","DIRECT","Direction","TYPASS","Type of Passenger Movement","UNIT","VALUE"
"TRBM1","Passenger Movement","199907","1999M07","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","282893"
"TRBM1","Passenger Movement","199907","1999M07","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","29039"
"TRBM1","Passenger Movement","199907","1999M07","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","33298"
"TRBM1","Passenger Movement","199907","1999M07","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","47120"
"TRBM1","Passenger Movement","199907","1999M07","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","834517"
"TRBM1","Passenger Movement","199907","1999M07","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","639786"
"TRBM1","Passenger Movement","199907","1999M07","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","69382"
"TRBM1","Passenger Movement","199907","1999M07","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","107552"
"TRBM1","Passenger Movement","199907","1999M07","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","54155"
"TRBM1","Passenger Movement","199907","1999M07","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","53397"
"TRBM1","Passenger Movement","199908","1999M08","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","359669"
"TRBM1","Passenger Movement","199908","1999M08","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","330386"
"TRBM1","Passenger Movement","199908","1999M08","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","29283"
"TRBM1","Passenger Movement","199908","1999M08","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","39873"
"TRBM1","Passenger Movement","199908","1999M08","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","45076"
"TRBM1","Passenger Movement","199908","1999M08","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","862222"
"TRBM1","Passenger Movement","199908","1999M08","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","660032"
"TRBM1","Passenger Movement","199908","1999M08","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","75049"
"TRBM1","Passenger Movement","199908","1999M08","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","106511"
"TRBM1","Passenger Movement","199908","1999M08","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","52377"
"TRBM1","Passenger Movement","199908","1999M08","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","54134"
"TRBM1","Passenger Movement","199908","1999M08","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","365942"
"TRBM1","Passenger Movement","199908","1999M08","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","339675"
"TRBM1","Passenger Movement","199908","1999M08","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","26267"
"TRBM1","Passenger Movement","199908","1999M08","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","38805"
"TRBM1","Passenger Movement","199908","1999M08","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","44311"
"TRBM1","Passenger Movement","199908","1999M08","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","875261"
"TRBM1","Passenger Movement","199908","1999M08","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","662545"
"TRBM1","Passenger Movement","199908","1999M08","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","76749"
"TRBM1","Passenger Movement","199908","1999M08","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","114045"
"TRBM1","Passenger Movement","199908","1999M08","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","56046"
"TRBM1","Passenger Movement","199908","1999M08","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","57999"
"TRBM1","Passenger Movement","199909","1999M09","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","221884"
"TRBM1","Passenger Movement","199909","1999M09","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","206213"
"TRBM1","Passenger Movement","199909","1999M09","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","15671"
"TRBM1","Passenger Movement","199909","1999M09","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","41195"
"TRBM1","Passenger Movement","199909","1999M09","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","45317"
"TRBM1","Passenger Movement","199909","1999M09","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","732607"
"TRBM1","Passenger Movement","199909","1999M09","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","572457"
"TRBM1","Passenger Movement","199909","1999M09","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","64545"
"TRBM1","Passenger Movement","199909","1999M09","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","80568"
"TRBM1","Passenger Movement","199909","1999M09","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","45604"
"TRBM1","Passenger Movement","199909","1999M09","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","34964"
"TRBM1","Passenger Movement","199909","1999M09","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","236231"
"TRBM1","Passenger Movement","199909","1999M09","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","220470"
"TRBM1","Passenger Movement","199909","1999M09","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","15761"
"TRBM1","Passenger Movement","199909","1999M09","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","39765"
"TRBM1","Passenger Movement","199909","1999M09","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","45570"
"TRBM1","Passenger Movement","199909","1999M09","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","746575"
"TRBM1","Passenger Movement","199909","1999M09","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","575229"
"TRBM1","Passenger Movement","199909","1999M09","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","67230"
"TRBM1","Passenger Movement","199909","1999M09","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","86471"
"TRBM1","Passenger Movement","199909","1999M09","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","39398"
"TRBM1","Passenger Movement","199909","1999M09","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","47073"
"TRBM1","Passenger Movement","199910","1999M10","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","178828"
"TRBM1","Passenger Movement","199910","1999M10","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","176154"
"TRBM1","Passenger Movement","199910","1999M10","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","2674"
"TRBM1","Passenger Movement","199910","1999M10","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","41124"
"TRBM1","Passenger Movement","199910","1999M10","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","45545"
"TRBM1","Passenger Movement","199910","1999M10","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","679695"
"TRBM1","Passenger Movement","199910","1999M10","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","544617"
"TRBM1","Passenger Movement","199910","1999M10","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","55383"
"TRBM1","Passenger Movement","199910","1999M10","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","64898"
"TRBM1","Passenger Movement","199910","1999M10","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","36206"
"TRBM1","Passenger Movement","199910","1999M10","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","28692"
"TRBM1","Passenger Movement","199910","1999M10","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","187547"
"TRBM1","Passenger Movement","199910","1999M10","02","Departing Eire","011","Passenger Movement by Sea to Great Britain","Number","184818"
"TRBM1","Passenger Movement","199910","1999M10","02","Departing Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","2729"
"TRBM1","Passenger Movement","199910","1999M10","02","Departing Eire","02","Passenger Movement Cross-Border Rail","Number","39762"
"TRBM1","Passenger Movement","199910","1999M10","02","Departing Eire","03","Passenger Movement Cross-Border Bus","Number","46645"
"TRBM1","Passenger Movement","199910","1999M10","02","Departing Eire","04","Passenger Movement by Air from All Airports","Number","665692"
"TRBM1","Passenger Movement","199910","1999M10","02","Departing Eire","041","Passenger Movement by Air from Dublin Airport","Number","525517"
"TRBM1","Passenger Movement","199910","1999M10","02","Departing Eire","042","Passenger Movement by Air from Cork Airport","Number","54843"
"TRBM1","Passenger Movement","199910","1999M10","02","Departing Eire","043","Passenger Movement by Air from Shannon Airport","Number","70484"
"TRBM1","Passenger Movement","199910","1999M10","02","Departing Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","28890"
"TRBM1","Passenger Movement","199910","1999M10","02","Departing Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","41594"
"TRBM1","Passenger Movement","199911","1999M11","01","Arriving in Eire","01","Passenger Movement by Sea to All Countries","Number","92876"
"TRBM1","Passenger Movement","199911","1999M11","01","Arriving in Eire","011","Passenger Movement by Sea to Great Britain","Number","91199"
"TRBM1","Passenger Movement","199911","1999M11","01","Arriving in Eire","012","Passenger Movement by Sea to Countries Other Than Great Britain","Number","1677"
"TRBM1","Passenger Movement","199911","1999M11","01","Arriving in Eire","02","Passenger Movement Cross-Border Rail","Number","38207"
"TRBM1","Passenger Movement","199911","1999M11","01","Arriving in Eire","03","Passenger Movement Cross-Border Bus","Number","45058"
"TRBM1","Passenger Movement","199911","1999M11","01","Arriving in Eire","04","Passenger Movement by Air from All Airports","Number","491285"
"TRBM1","Passenger Movement","199911","1999M11","01","Arriving in Eire","041","Passenger Movement by Air from Dublin Airport","Number","397184"
"TRBM1","Passenger Movement","199911","1999M11","01","Arriving in Eire","042","Passenger Movement by Air from Cork Airport","Number","36481"
"TRBM1","Passenger Movement","199911","1999M11","01","Arriving in Eire","043","Passenger Movement by Air from Shannon Airport","Number","48166"
"TRBM1","Passenger Movement","199911","1999M11","01","Arriving in Eire","0431","Passenger Movement by Air from Shannon Airport (Eastbound)","Number","27476"
"TRBM1","Passenger Movement","199911","1999M11","01","Arriving in Eire","0432","Passenger Movement by Air from Shannon Airport (Westbound)","Number","20690"
"TRBM1","Passenger Movement","199911","1999M11","02","Departing Eire","01","Passenger Movement by Sea to All Countries","Number","96941"
